Id,SalePrice
1461,123452.14380457686
1462,172270.1498725023
1463,178981.07362450613
1464,197906.39882982333
1465,201624.79845623305
1466,170937.75247143704
1467,180642.24198992073
1468,162150.15252532545
1469,187740.4387566649
1470,119784.60333717766
1471,183560.96424986774
1472,99371.30363503857
1473,95487.4189454093
1474,145895.61243411875
1475,114788.09241101553
1476,361909.08238906984
1477,257837.49654404665
1478,289605.49920124427
1479,283570.566931239
1480,527182.352924225
1481,328416.16594354465
1482,204869.45345198404
1483,175020.02348068065
1484,164784.69618680925
1485,182422.87900145154
1486,190873.31912216698
1487,336648.41141778056
1488,229474.82823825494
1489,195621.91605357474
1490,241893.8007323147
1491,195196.6991143696
1492,93619.56531008676
1493,159276.23345743262
1494,294402.00120826834
1495,285913.9446404552
1496,232507.22031642316
1497,182252.3825007633
1498,193231.0596708635
1499,160806.56834462847
1500,155060.7462705612
1501,181526.72797713484
1502,153039.34442964828
1503,287428.20165793673
1504,243257.39402635716
1505,228815.83721423196
1506,185828.53263182606
1507,262007.44338673723
1508,198631.88692869298
1509,156354.4796713712
1510,144248.4028554277
1511,173438.13495954924
1512,176339.8530582275
1513,139963.7061488858
1514,167780.4484367319
1515,196387.1187482765
1516,149036.3445028008
1517,162207.49783624453
1518,131070.0086930055
1519,214696.80213963197
1520,128288.9227678494
1521,133002.02663274377
1522,177699.86833142032
1523,113090.88542749034
1524,121890.84355882702
1525,122143.10398933719
1526,111396.57906240983
1527,109500.45946796855
1528,137458.72323499486
1529,157618.6419612484
1530,188363.9644431867
1531,111156.14916734243
1532,95247.85444564343
1533,148928.06747211763
1534,131570.7889945877
1535,140317.55755350544
1536,105653.40444761906
1537,62469.559005183946
1538,139533.79767506057
1539,196957.0671274309
1540,81836.4529071126
1541,131481.48353706131
1542,151063.60432657003
1543,184311.5478396137
1544,90490.27680220638
1545,116307.70320216042
1546,140210.02965562162
1547,136630.16717164323
1548,139128.02020589216
1549,126017.34557282226
1550,133166.57580981313
1551,108478.38452087592
1552,135657.18641150996
1553,133912.96228441084
1554,117099.31867560094
1555,163618.64250631668
1556,93134.18507652734
1557,109805.35841825802
1558,105696.0006510996
1559,54399.21677301806
1560,134237.29559914581
1561,119504.47558748972
1562,136136.44789914036
1563,121332.96105575903
1564,164184.40081569573
1565,142948.36192091455
1566,230175.28524987248
1567,81547.03151068694
1568,246972.3745844431
1569,132555.19655149293
1570,133247.11961231078
1571,118000.69738144672
1572,141683.78271903805
1573,214935.20967033977
1574,117188.67310449327
1575,216531.21571328072
1576,236896.16736996343
1577,177959.28645509187
1578,139862.14252558726
1579,141678.68650326092
1580,192043.64956547663
1581,153773.00442168108
1582,126910.66540384242
1583,312333.0650545933
1584,224809.75805483115
1585,141719.46342588842
1586,79318.98234771383
1587,113373.84871646817
1588,147606.6461970809
1589,100136.4880628702
1590,133065.41496133167
1591,92986.47863238968
1592,115256.84405576167
1593,127119.08705190435
1594,125073.54883229315
1595,104377.72199975337
1596,228182.47524620156
1597,198222.6468186783
1598,217785.754284516
1599,159981.98635408454
1600,153737.51631167272
1601,74672.75743379269
1602,122427.50570611765
1603,60921.81884767493
1604,263090.842101574
1605,236590.05240274672
1606,166086.40393834413
1607,184501.41554235524
1608,209965.68737600927
1609,184008.08433069012
1610,151973.15537541625
1611,130822.94532995636
1612,171818.9586256599
1613,165810.58333708716
1614,110656.42173432634
1615,86963.47135110127
1616,77776.78307872196
1617,91550.69524670088
1618,141947.71008320514
1619,141379.45356791734
1620,165200.72245568247
1621,135406.42974884226
1622,142785.19274227388
1623,253854.13108596823
1624,210639.48664579375
1625,120111.15112425675
1626,168500.39326037304
1627,195510.31466008394
1628,264136.5689702553
1629,173290.77562509486
1630,388875.8344930295
1631,234541.7681093594
1632,248100.8524300456
1633,170366.8020143968
1634,185131.4291335028
1635,174323.53902872486
1636,154561.02017545744
