Id,SalePrice
1461,113752.76815458706
1462,156811.44431229413
1463,163768.16554934427
1464,194268.23480347203
1465,184758.50996661212
1466,169785.12909973343
1467,187255.83031859982
1468,166177.25660186703
1469,189936.19571576064
1470,116761.16456776582
1471,189340.82375105095
1472,106504.94734483698
1473,98407.93181547087
1474,149383.6880724322
1475,119442.9830530359
1476,341497.40408147516
1477,236319.4770897256
1478,290288.4088954914
1479,278002.3574327431
1480,459502.19000863744
1481,300546.9030876602
1482,202930.54208325187
1483,172755.17281773724
1484,166867.93701007232
1485,199325.56333073782
1486,200175.75474123235
1487,305668.39691651246
1488,231225.938139903
1489,182006.23963960467
1490,224790.3040932278
1491,198959.18802151651
1492,90006.39682444649
1493,201772.19326529134
1494,291854.2106800427
1495,271141.99202644516
1496,222923.15440690672
1497,170487.00418773122
1498,166068.19877778803
1499,164017.89626721176
1500,160230.32124683424
1501,166832.55231178398
1502,156211.52400917342
1503,287299.2402079836
1504,245135.8161321035
1505,223387.5507693572
1506,196865.48434697202
1507,237221.95455393972
1508,194248.9214098783
1509,154914.14751125485
1510,134685.89211348578
1511,146973.5591621996
1512,172897.41329004103
1513,152788.08380871086
1514,141507.85231867575
1515,184178.95067101263
1516,150357.2605088757
1517,160547.27261689538
1518,132058.4080280984
1519,203964.02978053284
1520,125921.48434209061
1521,119185.36753263266
1522,179714.89787629832
1523,102577.33744114604
1524,120776.03063632222
1525,108332.33905716427
1526,99625.45783419517
1527,101191.57170990178
1528,149061.8166096081
1529,137094.5973111499
1530,198570.38135407446
1531,119568.26500153657
1532,106300.9325135893
1533,160383.50853941
1534,132165.12371356922
1535,147110.68778611068
1536,114387.45526030555
1537,58366.83961818851
1538,137206.85475581465
1539,196884.8231872866
1540,86552.91237760025
1541,135008.11803888046
1542,132131.08061509594
1543,165696.2543144257
1544,91156.03779887094
1545,108697.71938601506
1546,141165.11539644256
1547,132254.51872992943
1548,128002.56933275475
1549,115062.58917320125
1550,127451.31515052606
1551,124211.35142783671
1552,127582.41126986631
1553,133486.96914366115
1554,120989.91110703148
1555,152403.96321956514
1556,85592.6760173694
1557,87298.19614072962
1558,107493.22905938044
1559,73024.16621703262
1560,133350.85508172997
1561,116386.7984360107
1562,139018.77438756643
1563,117383.16341422057
1564,155134.82286120884
1565,134812.1508552674
1566,228727.83488539068
1567,79429.52927088748
1568,232594.10449673358
1569,121980.72649800645
1570,149763.82056533298
1571,115760.01867604008
1572,141362.88550255657
1573,224601.16859403116
1574,111538.35621798292
1575,217373.53083103153
1576,253440.42784973324
1577,179701.91551970094
1578,139481.38338029472
1579,128414.63485142677
1580,196586.47971200664
1581,160022.1404218989
1582,128198.15863090043
1583,293714.03002832097
1584,219110.2846120953
1585,145074.57945886045
1586,70670.4109711376
1587,102063.63358099283
1588,145029.01598529547
1589,91935.37873295354
1590,139103.23666025378
1591,89762.60504593015
1592,119633.86457256072
1593,135638.3905534455
1594,128893.20573036972
1595,100730.29609090522
1596,199601.74521803783
1597,159092.3480675542
1598,198294.9409973739
1599,176881.84384425555
1600,175151.7918187758
1601,67484.99662108417
1602,117930.77653778142
1603,77123.14554843458
1604,253430.488108281
1605,248382.3352718049
1606,168471.815931163
1607,181824.81340836865
1608,228144.9916646821
1609,183494.58454293135
1610,149461.33350166967
1611,132081.59907335052
1612,169652.85098651945
1613,167926.5088183135
1614,139671.150083169
1615,98897.89521541969
1616,82260.5447453872
1617,96464.411922284
1618,121499.99390012614
1619,147267.28951607482
1620,151109.6186931467
1621,128853.24655484127
1622,154400.50127137863
1623,266934.2046083216
1624,204883.5318988725
1625,114764.8984358256
1626,173754.93454973868
1627,184754.30322996897
1628,281602.0613963814
1629,171027.02651487858
1630,307413.96272171725
1631,216167.62915296375
1632,216372.90179014177
1633,178417.89039892875
1634,184318.70945011673
1635,185791.14417659387
1636,160370.02998286491
1637,191781.38965309822
1638,192430.67656911057
1639,179528.82141275168
1640,261171.46998794586
1641,176651.86003002786
1642,239188.2507401243
1643,225896.23007175082
1644,231774.98267696647
1645,243605.46289786603
1646,167148.1166875117
1647,163833.9901530217
1648,131624.98418041857
1649,149066.65003888035
1650,109180.71942643996
1651,120098.39404273048
1652,110797.44569877362
1653,111945.42580927929
1654,142802.18620393795
1655,148532.72404372165
1656,141249.19784748644
1657,145524.79150781588
1658,144956.92180330504
1659,123309.42925067527
1660,147992.48895558578
1661,443390.1589887071
1662,354814.1779242954
1663,351155.7602926284
1664,481524.071396564
1665,292430.8631011905
1666,303524.8663354837
1667,351072.9268521211
1668,334299.1867387429
1669,297737.29353487946
1670,329985.6946451843
1671,252753.57105282947
1672,407213.6741863769
1673,290380.40407561924
1674,241454.91785725596
1675,184900.44983232004
1676,188365.2408609186
1677,200946.88727843482
1678,413014.2202456854
1679,348486.59163369384
1680,294064.4445196131
1681,231047.91312506318
1682,287458.95275806583
1683,177689.08410132863
1684,191199.65235316273
1685,185550.21791509638
1686,175799.61465784468
1687,182890.75368505853
1688,198016.10579417803
1689,204322.2050999327
1690,214837.1991976766
1691,203330.7462168753
1692,275914.0324093631
1693,180831.7274851439
1694,184767.05588361793
1695,168019.54061797462
1696,276870.76170901855
1697,174943.95202467425
1698,327658.1611271221
1699,347408.146871664
1700,238116.24000626
1701,264514.1371779029
1702,245232.29886968838
1703,253117.78184763022
1704,276043.03065596585
1705,249681.19879286923
1706,371075.07111438585
1707,206701.72267376332
1708,200319.8670920929
1709,275079.9468140291
1710,220401.902069874
1711,275721.19039195473
1712,257296.55625989364
1713,264654.4000990073
1714,217801.85468682193
1715,207183.32219798362
1716,180215.3679474924
1717,184667.61292740537
1718,134353.0472071814
1719,203638.23246155947
1720,260137.68706114267
1721,173366.64215087888
1722,127371.74125536272
1723,160987.91654883418
1724,206156.81905761463
1725,234024.76113826476
1726,187997.2040474789
1727,146493.71542850914
1728,195844.68690260756
1729,161489.5337078318
1730,167992.44274199207
1731,130432.42424333662
1732,132050.58413389174
1733,111475.53452743632
1734,120933.34196287216
1735,147039.71481284656
1736,117906.31717446465
1737,312854.36354164185
1738,232131.93099215417
1739,259195.73343094392
1740,209197.83842154162
1741,186250.77647912933
1742,161323.9046160174
1743,178406.68188831926
1744,301828.26012426306
1745,199638.58250508006
1746,189301.3055218078
1747,215842.7421716284
1748,226871.19371835905
1749,152703.37633756793
1750,125511.65834218424
1751,268061.7755096003
1752,116262.57694285041
1753,145288.85898179963
1754,195116.50865134323
1755,168108.85634678218
1756,134176.9039365402
1757,118383.51368484137
1758,146710.47580921903
1759,157784.00491598053
1760,165031.05962891012
1761,139510.01903935042
1762,170725.6703378573
1763,181130.4081695117
1764,109277.76686847396
1765,160476.18754741672
1766,188790.56904041718
1767,233346.4287389832
1768,137853.6528292327
1769,181799.49838998335
1770,165289.84889533796
1771,107191.17243905344
1772,131081.1296354005
1773,124057.77663697586
1774,136796.66051497508
1775,144808.2490087558
1776,125340.26291805989
1777,109533.85247016947
